year,week,SMN,SMT,VCI,TCI,VHI,area
2000,44,0.101,280.84,19.37,9.91,14.64,Vinnytsya
2000,46,0.041,275.11,12.41,16.81,14.61,Ivano-Frankivs'k
2000,44,0.109,280.04,15.59,9.43,12.51,Kirovohrad
2000,42,0.118,283.39,16.15,13.63,14.89,Luhans'k
2000,45,0.083,285.78,15.94,10.35,13.14,Ternopil'
2000,45,0.07,278.3,6.71,17.8,12.26,Cherkasy
